id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_text_clean,toxicity_score
sample_1556,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1557,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1558,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1559,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1560,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1561,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1562,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1563,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1564,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1565,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1566,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1567,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1568,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1569,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1570,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1571,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1572,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1573,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1574,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1575,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1576,Your argument makes no sense,1,1,0,0,0,0,your argument makes no sense,1
sample_1577,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1578,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1579,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1580,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1581,You're absolutely wrong about this,1,0,1,1,1,0,youre absolutely wrong about this,1
sample_1582,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1583,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1584,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1585,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1586,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1587,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1588,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1589,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1590,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1591,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1592,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1593,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1594,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1595,This content is inappropriate,1,0,1,1,1,0,this content is inappropriate,1
sample_1596,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1597,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1598,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1599,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1600,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1601,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1602,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1603,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1604,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1605,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1606,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1607,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1608,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1609,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1610,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1611,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1612,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1613,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1614,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1615,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1616,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1617,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1618,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1619,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1620,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1621,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1622,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1623,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1624,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1625,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1626,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1627,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1628,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1629,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1630,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1631,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1632,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1633,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1634,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1635,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1636,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1637,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_1638,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1639,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1640,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1641,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1642,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1643,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1644,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1645,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1646,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1647,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1648,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1649,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1650,This content is inappropriate,1,0,0,1,1,0,this content is inappropriate,1
sample_1651,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1652,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1653,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1654,I strongly disagree with your opinion,1,1,0,0,0,0,i strongly disagree with your opinion,1
sample_1655,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1656,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1657,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1658,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1659,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1660,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1661,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1662,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_1663,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1664,You're absolutely wrong about this,1,0,0,0,0,0,youre absolutely wrong about this,1
sample_1665,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1666,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1667,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1668,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1669,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1670,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1671,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_1672,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1673,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1674,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1675,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_1676,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_1677,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1678,Your argument makes no sense,1,1,0,0,0,0,your argument makes no sense,1
sample_1679,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_1680,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
